dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23
1.7649114149800915,5.809884971955369,-2.2404804149930517,-0.3621440579905708,0.5595440185653733,-1.739619837543573,1.2202168218982135,0.4922673267811378,0.9151293816206082,0.7887734707752058,0.08841524943090742,-0.3847312883945325,-0.10504124598444553,-0.22481504980429842,-0.010020893327426174,-0.1068024107695422,-0.08534178349630453,-0.0431554862658001,0.019578476111695674,-0.3241294540714339,0.1648540147376055,-0.10592172336570331,0.07447404220900242
1.8762241268969815,0.06117532001992715,-2.021152892781073,-0.4303642899936763,0.45056518945142127,-1.8327354616798415,2.5205548680991514,0.4067902988786483,0.9144816109365266,0.7453847842713317,0.08662843113602864,-0.37367138006768075,-0.08888065941531706,-0.23251911819196147,-0.016608764630532305,-0.08814842958496294,-0.08107523247521947,-0.050031520401661075,0.03119959811554318,-0.3069073076630717,0.14692897121151485,-0.10055767955730999,0.0859322774946799
0.8623238633601719,-1.6403738813441178,-2.4231010258963006,-0.403739941754303,0.5609261240067993,-1.6184844660047508,-0.6284198558671167,0.9008086888260411,1.1970130186352512,0.33986432859058513,0.09203801504404395,-0.3908919553641169,-0.12245358868786324,-0.17321018197506297,-0.004472568817975668,-0.08803205087398536,-0.034625765747243,-0.0352779623563413,0.012598516367727776,-0.3112692022831266,0.10830178810111113,-0.1014638042618683,0.08457012064011724
0.8492828135751206,-0.7097510583915017,0.7523828664777836,-0.5164457796556865,0.5210208459479629,-1.6295741929332175,0.36553381994350836,0.6535395278579685,1.059878022382513,0.820630591126518,0.09527815185365525,-0.34859778855574725,-0.07407350006872555,-0.23220968253071433,-0.04333831356374228,-0.08680209210474307,-0.07949620282014355,-0.05181496663930292,0.04395499883234608,-0.3137127125566027,0.1568214045959616,-0.12154332312529384,0.06879194827649385
-0.3916270577324362,-0.7702514669316444,-1.1761075788109934,-0.462462494781002,0.5658807161808725,-1.8160649231315809,-0.6885451910396265,0.565561268936762,1.0305530834413947,0.715466974735776,0.09677763898834381,-0.3740370250718952,-0.1207678018811097,-0.14596011124200178,-0.018784619339057257,-0.10798284151626578,-0.014157607193532595,-0.030483650852150847,0.02251536680084751,-0.2901170834058195,0.07097814692596384,-0.074014779136546,0.11493731286205351
3.3611619416248133,1.892484966328165,-0.6991110489409482,-0.38614768761212603,0.6038515483666438,-1.637389128736832,-0.47068017595339073,0.7277289073852663,1.089670916599001,0.39076708693484313,0.10261148832518428,-0.36812256745610583,-0.07588940569793945,-0.2273125242540472,-0.04269477124435004,-0.09893492032640236,-0.08034614102639792,-0.06382140469323702,0.061297574786784825,-0.3472603077537271,0.16783258153941255,-0.13681012563298575,0.08125293676629158
1.2705459344338552,1.9893243730797976,-1.678865914338449,-0.43194469792112467,0.6601450713168584,-1.6713955228483726,-0.38454438709472644,0.5379337765494515,1.0562243430820064,0.9502712388781825,0.0994357663791957,-0.3784747369865914,-0.10289354643616454,-0.20206261444543228,-0.014146193283095352,-0.11052254115513552,-0.06812431869292783,-0.05988842085803622,0.03734248314500342,-0.33163206117535743,0.15811196848814157,-0.12974074851599754,0.07979129845257271
1.8001266478213147,2.071234827401314,0.6544859773173423,-0.49513591335140283,0.6541750491251842,-1.5798133708564903,-1.7911032079188154,0.7625242886321857,1.0946349179919053,0.919889279283986,0.1005061087713104,-0.3658701563818729,-0.08935825799231391,-0.19030555567926039,-0.0346047064929547,-0.0948619523212223,-0.03219254346455967,-0.07000894433453114,0.034461425649329955,-0.304767244696734,0.12429562812666894,-0.12086746965501113,0.10170449887656129
2.512535535868017,0.027006761465761826,3.0043721199033113,-0.6711884916440943,0.5953405954929669,-1.4743563945760576,0.08932364802944567,0.7142079010587684,1.1591211715200616,1.0721273645506482,0.09845291848802092,-0.36130057987442377,-0.0815068101491721,-0.21233771830947412,-0.04776897990774591,-0.09641117709454533,-0.06152656585347557,-0.04883464444014883,0.041988500004787696,-0.31203209675764015,0.1316497578387119,-0.11321109786636348,0.09502098032566869
2.301817204759955,0.2887617732960421,-0.48777982991008034,-0.5152204136326166,0.5163511274856689,-1.8259718071190294,1.9260388004553741,0.4679525411852027,1.1645754962832553,0.9118310816731118,0.08995823250409327,-0.36024197094995514,-0.08444864655609312,-0.2253685741285006,-0.030365227396783524,-0.10036314270467495,-0.07966965363282501,-0.0538773753404754,0.0479694924941616,-0.3223059743721076,0.17636638580408096,-0.11259870894920095,0.062474568630600996
-0.14161441813634704,0.3302162919725068,-0.3832448120200147,-0.6635090858135363,0.6838289455088222,-1.84255570403164,1.0227517299799747,0.41609597190925296,1.0578270514058505,1.8771130331190806,0.09152327125298029,-0.3694867006083813,-0.08417354994290915,-0.2128502148941266,-0.03378838090428814,-0.09384066145338596,-0.07485596530914053,-0.06148773909991734,0.04239929016546334,-0.32445356480907417,0.1263749348432741,-0.1145519561427957,0.12072876705255164
-3.510805956970565,-0.8366678648472036,-1.0052721750477722,-0.40523443705659484,0.4864897815455169,-1.6430606860449304,-0.19239272505197821,0.6670288740385375,1.0542327708937722,0.24534061916659236,0.0973456074797737,-0.3937607285880026,-0.1270985052668508,-0.1440616250037273,-0.014018257214375966,-0.0799516664136578,-0.01340937013702349,-0.04282681963525414,0.01729037953860022,-0.290233569552242,0.08607800374688637,-0.09559638677503549,0.10714952647703882
3.5041078585546463,-3.2597832397374233,-0.9608397164002701,-0.3838778944805306,0.29529000770759206,-1.7120944467889578,2.121915076799002,0.9090443025257812,1.1573660815923221,-0.7159564759235105,0.08453872092429601,-0.3797572321334572,-0.08594297060067929,-0.22552340190954226,-0.05226135935550614,-0.09216649649305973,-0.08086197313758617,-0.05234758876447203,0.04173968060999589,-0.3172603783266918,0.16241332049978352,-0.1077607485241479,0.07951637295411071
0.4245530908887395,1.1837881925470781,0.655470447710097,-0.46523575290944963,0.4345092179550191,-1.75586828013916,1.9102088330420175,0.6607365489857627,1.0975565318311167,0.3235102517525043,0.09581833482524905,-0.359676353688867,-0.07343025984895908,-0.24319434100001125,-0.05458561616722451,-0.09625652558449763,-0.07880395185257649,-0.06076382014629399,0.06216418099941613,-0.3311463663268659,0.1691670404527195,-0.13934076414017432,0.08224754222673132
0.8647628907665221,-2.242344090669207,2.449669472530683,-0.06298533122958708,-0.6904903223698018,-0.051441026218625924,-0.3543399220012047,-1.631864153157957,-0.5667186617282237,-0.27086154098971726,-0.6853441745898354,0.4061365578459925,0.4710922253703304,-0.41202077201007714,-0.014199025579428697,-0.40232365888465127,-0.35257092346407437,0.1411708493050668,0.07011458109858204,0.2676901622994711,-0.061907347204566,-0.3910091900263112,-0.15869388360211661
-0.04109537694251335,-0.06037839233227358,0.26922371344257456,0.048342253957931805,-0.5075443256225732,-0.04414465752631897,-2.1676203258863014,-1.7110076183683665,-0.6849748181579611,-0.0668664479715666,-0.7000911308001095,0.3886238967298264,0.4495263451712814,-0.36401590157514996,0.006553054053593625,-0.39523107768623,-0.3149522025741826,0.1352719080848937,0.0415447472631596,0.2676182317574421,-0.044770568651649925,-0.38935736283037653,-0.1486684556340311
-1.0774564573125707,-1.5034795949324808,1.4122728547602408,-0.0012796310364854332,-0.82025456022132,-0.06366098870164276,2.865868867313356,-1.603336630859575,-0.6832766504874873,-0.5591490313128968,-0.6936340084733637,0.40560761593238814,0.479905274532323,-0.4377281271461302,-0.010043708407558007,-0.39236299349536596,-0.38565714987283584,0.13602592650063314,0.06806352113052772,0.24400098018216387,0.009847028760001299,-0.4181173877649456,-0.16598179406602734
4.329577519712981,6.365996293790276,0.042178486438335265,0.04548828109656615,-0.5449767206317687,-0.15682783607789683,0.3304397429947599,-1.7588634667202059,-0.6472320115406541,0.1028322926824869,-0.7010616253903885,0.3970237865892359,0.4897734871425339,-0.44780915645848174,-0.008426371071591138,-0.4048763232560916,-0.39735638392715966,0.13081281954622637,0.07676228061710161,0.2131563111102979,0.02857555189703114,-0.43106529108805786,-0.17434040420788996
0.7234656265280425,-0.8943342403913878,0.6493816001309365,-0.09762027237480031,-0.5530781781213547,-0.19565150866488779,0.7715075913440819,-2.005083810995726,-0.7789129840013285,0.512426924115629,-0.7117388206393743,0.377916631046636,0.47692272369256705,-0.44512331204021705,-0.012426772460394385,-0.38538664414178503,-0.42022745358578417,0.16355428460710758,0.07979727727551547,0.25880076353073816,-0.01880209451341287,-0.43455392802093185,-0.17015972523679732
1.5103688327842668,1.6341350602743596,-1.1345983213383066,-0.051315433116613365,-0.5672273544927572,-0.22316429136669938,0.8810145919490744,-1.9837212636413502,-0.886778963377147,0.40841410884532126,-0.7051287878277855,0.3739235922403666,0.44612141043226466,-0.42144995402032914,0.031028358388826564,-0.4074847097175358,-0.38105362797843756,0.1420605290839695,0.04256749390271121,0.24441461694293012,0.0035058663748673627,-0.39971304712381067,-0.15886269072519626
0.4365672325663399,0.9749891829457413,0.4642207785240549,-0.00728148738702968,-0.5119761643741683,-0.038588852935461763,-0.07460835981631002,-1.8351340382987156,-0.6955246544682816,0.21009454292514182,-0.7077388106987464,0.39223078129344213,0.4765123615144561,-0.41246328927826137,0.011398772199911068,-0.40465774599317444,-0.3778313924648989,0.14732084843934784,0.05574689404668738,0.25655816673890336,-0.000599152745816716,-0.3982215431068927,-0.16305153225716623
0.1610176766117971,0.7140245685709912,0.2534780567030446,-0.07098202807304807,-0.6074724628707502,-0.25909395085356335,2.0880791474123503,-1.9225178951859365,-0.553928578717701,0.3578278280257976,-0.6977130299510772,0.4001821584653283,0.4835947164718695,-0.43710765910602334,0.0012790778202537018,-0.39826018177468164,-0.3930100267608997,0.1448012441466085,0.07248114007222496,0.23997356487797958,0.023439403237693446,-0.4192870791157011,-0.18617830797394044
-0.4979191258275373,-2.9315719076512505,0.2010094737476846,-0.13418329248716418,-0.42761054518340985,-0.10918549494390499,-0.5311786593053741,-2.1042088581231,-0.9774382319429101,1.1728364626278465,-0.7038562011237394,0.3880606400112326,0.4527205359107692,-0.37684162708181035,0.03708009564046079,-0.3962457865784803,-0.35373651127410716,0.13801020587998603,0.02559066931574647,0.26172196489682625,-0.03676813168232401,-0.42877268129501384,-0.1738199916286064
1.181704872066108,-1.0152659410030742,0.517745151592307,-0.06174231021624334,-0.6575574238547355,-0.1794322554205614,1.9271423130893175,-1.9791468343148437,-0.7323450194912401,0.11707124633001624,-0.7023655492017663,0.3980074354054658,0.48261112236939896,-0.4413386204510498,0.007706881082340078,-0.40029724793730226,-0.3930518258761919,0.15072600563406302,0.06591772515337561,0.2424976519597023,0.011173459494183198,-0.4114013231324585,-0.16509682880501445
1.845875705584051,0.1542364218303079,-0.259191403044726,-0.10351722305352937,-0.477406295894317,-0.03981605853151211,-0.030723417569269836,-2.0304104618003476,-0.5556017189384925,0.726752760536264,-0.7038869642051538,0.3942809854638304,0.4735028336971237,-0.4085836208682018,0.020541878142661084,-0.3838516775831536,-0.37824136431470345,0.1399523037500323,0.04582417207220368,0.25186149652135664,0.0038947471564465402,-0.4178631554284521,-0.18947749884149767
-0.452208247405389,-1.0628939913203737,2.2621467303180154,-0.11141737003419759,-0.5376469980370921,-0.14384424001549662,-0.7555627162249491,-1.9218578013572958,-0.7362066532626008,0.2502706502175899,-0.6988046044758354,0.3961616980837538,0.4642375172213873,-0.36630307871840645,0.0026475715472739705,-0.40108285365824453,-0.3194576289923491,0.13956964200108696,0.050800942875698224,0.25176467038051,-0.05937799912958732,-0.40309390685341806,-0.15381831844534655
0.790956054818506,0.06377358314594905,0.4009412030989107,-0.085262583262827,-0.5646027181791913,-0.24753975957896027,0.5613854922838041,-1.9394976559072121,-0.5473954884143455,0.19854631599208766,-0.7009080509043021,0.3958847775669367,0.4746315534442483,-0.4167396275411286,0.009029276066220254,-0.39312909502077414,-0.38634859053406173,0.14287648615216686,0.05070639377946837,0.2424101272213573,0.018443484379570302,-0.42012606962544485,-0.1870717737993804
0.025557428400080826,0.9131477369983655,-1.0896675922872732,-0.08344581491020478,-0.4501568049068098,-0.2159376822844753,-0.008858124035270157,-2.1935314356562374,-0.7809850601895069,0.970298724157854,-0.7031766717905409,0.3814131757675691,0.4603900231708614,-0.40356566020504797,0.028758997077851373,-0.3908186413261277,-0.36533893967489633,0.1409416660871468,0.046507352205906426,0.2500141732827884,-0.01019240444062688,-0.4057301591915978,-0.16915414549757474
3.8359506122029168,-1.6058072822234328,0.739469607653366,-0.07985638744727429,-0.6063393053499971,-0.2313729794923491,2.5546460064292824,-2.126098140319069,-0.6886252114305238,0.3839242585457065,-0.7013456405605322,0.4067548953301236,0.49361949122589494,-0.4568105872324988,-0.002793988330495413,-0.3950396406340646,-0.40596455775765306,0.1378395602975626,0.07276129793814765,0.2395717802233657,0.028926307709055243,-0.4150349205589236,-0.19196781295198448
2.537558989719509,-0.3533798506992753,0.4340971679863774,-0.03532942594242959,-0.6185171004203827,-0.1747170783107862,1.094686572655487,-1.9234270709843455,-0.7937411028986613,0.14438284767426166,-0.7026502404205623,0.4047852884340339,0.48235428504260547,-0.43141662639405953,0.0028345952147404777,-0.39143228719096845,-0.39436450541100243,0.13591204655167835,0.05765083648972051,0.24935180046550853,0.009938355082004462,-0.4118793813044071,-0.18167940170606361
-0.18518287131530076,1.2658995701921583,-1.6794748119601104,1.4100540755745317,-0.38707339558841575,0.9934844250645242,-2.683872680908758,-1.534763302330328,1.1588247915350325,-1.1943948472862256,-0.07809010454400532,0.15407458587580475,0.23813602432134517,0.7516422734352981,0.25996113886742356,0.0047629406184533036,0.7911282014646417,0.15658832961177743,-0.0877400647052916,0.06599169035734373,0.2972328738858834,-0.3149043109341476,-0.5147191372090734
-4.661709124016415,-0.4605241760608948,-0.7662456541759189,1.213402754489307,-0.3425085112310882,0.9298448553330048,-2.0851866620831716,-1.6986308855038206,1.1438275407670446,-0.2941158114957668,-0.07519408904847905,0.15979858220948692,0.23399199037108168,0.7691745214768622,0.2682808511944569,0.023856359483271566,0.7901445114904193,0.15171317986498928,-0.07814777603501699,0.05349390116190128,0.28524112763954323,-0.3065243148768507,-0.48353269281476996
-0.5666710969514943,0.611863437216278,0.1757158796556029,1.2881012787096717,-0.3588077605579966,1.0268127845860966,-1.9745251047515182,-1.6623451440115147,1.253342604332548,-0.8079058758957186,-0.07541531634990595,0.16896809431717677,0.2668603082424918,0.7272885211321055,0.2472459602667619,0.0058346116627202215,0.748992845939646,0.14655506063390636,-0.04392203023476703,0.04654156913574535,0.31334430190755136,-0.3245505578978769,-0.5124561518129126
-1.6558233753815952,1.1990569596089553,1.248439108401481,1.2988681135393902,-0.47702446315227887,1.0724817762492798,-1.3107712050414526,-1.2737277213359977,1.4491861184018149,-1.3981047307312156,-0.07245342642742916,0.1631744848647832,0.23880783115335852,0.7470445138117585,0.24897553628785035,-0.011063954778196824,0.7886880099411793,0.14479830555670176,-0.06036012674048723,0.053023348112666756,0.2973033138994696,-0.31737993669044,-0.49745506733110484
-1.058218153396687,-0.7097258904048036,0.06681591800721921,1.382536943539,-0.4605657864381978,0.8253843792174897,-1.396807727545986,-1.5400271165725437,1.0766109182334693,-1.6212421994032211,-0.07654582862396901,0.1699610456326963,0.2513761951795919,0.7274977306465839,0.25205740204166927,0.01687982300082318,0.751857016253572,0.15316144312286023,-0.0600871540196385,0.03233534410910183,0.3123069047172281,-0.31882149021608625,-0.5135082128187547
0.70144320153301,1.0904483348617542,1.9027771238479594,1.2893700745245154,-0.4546034437851789,0.9984856719519558,0.6638894587550206,-1.7727139239373344,1.206265964656379,-0.9963202095904611,-0.07075946406166853,0.18931323081112725,0.28456307468834763,0.6627429310085078,0.23025961599990108,0.005697256038549799,0.7134856832561003,0.1370338350516188,-0.023908839130838286,0.02613015007793431,0.36908670230337803,-0.348236617358028,-0.5278503894655818
-2.0973725232863996,-0.33128737285143767,-1.6205976739341466,1.5135532886776466,-0.6385564067644319,0.9707164634273572,-0.30192857939025197,-1.19111027188359,1.2818446535141201,-2.556624795160894,-0.07782935543037556,0.137302844430909,0.23887894788979808,0.7221830917714376,0.2585942764168049,0.014341560040158047,0.7768729615593528,0.1425110421737109,-0.07627592824937342,0.050671575434395,0.3116368589531018,-0.3303844676518677,-0.5227000643602698
-0.916130279014225,-1.6884553499904027,-1.8869757576615667,1.3663340050835602,-0.3921779636088462,0.8364406008409914,-0.5378232765778513,-1.7267717556598825,1.035835018874637,-1.2440948333255828,-0.07596795550019293,0.17275751239813725,0.2589430521276762,0.7247267876187178,0.2457146765852472,0.0142801329788209,0.7411904289246033,0.14676436083418543,-0.05798605461401098,0.04390074873996566,0.3086471071707594,-0.3124183865333077,-0.5259078137549853
-2.4720196022102,0.8354592773553177,0.7449043508921614,1.2651186745525111,-0.3031483403595445,1.0252117204246471,-2.404597560191021,-1.7471973913245928,1.1285247009555128,-0.44616667245101455,-0.06265361836723388,0.2178892427211841,0.26781778761496183,0.7980257789218217,0.262135838878943,0.02461682435590968,0.789109503937558,0.16258366940060404,-0.04884317747627299,0.025503587864979672,0.290652045666528,-0.29312214424306876,-0.4737562474104564
-0.7915288577862742,-0.41526592714696725,2.7103314287013816,1.1997955701788414,-0.3224147346708143,1.0714602829253548,-1.7044898105640394,-1.7511106126664227,1.077381466975577,-0.43414903464074145,-0.07016075413349464,0.20872295462318288,0.2917464878018275,0.7286986575116912,0.2288986445096206,0.028424540053859457,0.7487024556965087,0.1623417921894043,-0.020530847928820727,0.016221936102485256,0.3291376226048808,-0.33248482067414725,-0.500755016312383
-0.29451780723580273,-1.2797943188709395,2.454850387958954,1.159462899448289,-0.24261139282675348,1.1458151742564302,-3.438144367998315,-1.6018145098369039,1.3362778621832625,-0.4285949051551196,-0.057730830322678194,0.24399404077180337,0.2657956630176676,0.8185217829499036,0.2764445395824385,0.05193234096605272,0.7833811275935729,0.17705351418622084,-0.033731086762542065,-0.004519516671337091,0.30992780679293674,-0.29372788622697527,-0.4568782430435957
-1.1075700669820185,0.8982171426870179,1.4889786125239644,1.2185007838488229,-0.23251049912198277,1.0738529879336352,-4.596516889372149,-1.6727036438798883,1.1479437673521895,-0.47882135293977535,-0.08012576492816273,0.18666628831331197,0.25189907572036013,0.7713977835403188,0.2550201663889655,0.026262434898308123,0.8005096071693856,0.17930063709589233,-0.04961430856382724,0.05114664146095052,0.29952300714874835,-0.3203929986454427,-0.5077022747772193
1.3646991367435737,1.520520704172707,2.073302466730194,1.2474222106848585,-0.42130027667456926,0.9268682331756495,1.1885967346259134,-1.8565175111331238,1.144104078467523,-0.6213129539152359,-0.07051223595875,0.17866623116814714,0.28622595268516493,0.6624282656144795,0.22082795532756766,-0.023993539425613487,0.7133346262006153,0.14178429322832106,-0.005378000733410063,0.021314902292998747,0.3729177688924967,-0.3483425223387309,-0.5084153696629814
0.8002512249360815,-0.1507387585116268,-0.22355877194165552,1.3287641298050847,-0.35927657380353195,1.0282930032619297,-2.0775898774808144,-1.7208953449970064,1.2062640959322435,-0.8631209041855656,-0.0694817761011911,0.17181098272098505,0.2481471472920516,0.7455096361838796,0.251768416218764,-0.018608571004888625,0.7792100189505545,0.14144756854177187,-0.05037928698551398,0.05066466322659113,0.28999656482934555,-0.3281609003780017,-0.516767119220778
1.5126910701507679,-0.8590785405324596,-0.4341728830076697,1.2371959950339462,-0.336858686079561,1.008500635694328,-0.16261624186420284,-1.8979376647776518,1.0468335329408736,-0.3299893094133813,-0.07474999497387018,0.17139848037716093,0.2719505144135948,0.703336914099469,0.24694160726544107,-0.004140070314561636,0.7534543628035931,0.13585538260445407,-0.040762391870918624,0.042336016737873676,0.32466817266708814,-0.324017948320394,-0.5335505584447409
1.243479613857571,-1.2983441154142692,-1.1504553918011124,1.2327452444350446,-0.21994330182282093,1.0490118373404835,-3.5644825898630397,-1.8640949170229615,1.0465204189611266,-0.315674039874537,-0.07276750315445722,0.17279291880860842,0.23335403524165022,0.811224190770369,0.26150220812615377,0.0021924758726487867,0.8305473587871114,0.18134097174325553,-0.08821020020159126,0.07022085342884062,0.25396986691354595,-0.2965631173825027,-0.5072806049112215
-0.004278682916472117,0.8922658545616994,-0.16431205149085593,1.4012285299137877,-0.4771878283108782,0.9982118203102787,-1.0153422496987015,-1.531102221878898,1.1271631975501382,-1.5482783596519534,-0.07301371828453483,0.17624796825738265,0.28098717329823214,0.6924208809477037,0.2359487164356814,0.01982198321517931,0.7316743192227262,0.1434885682117012,-0.02510755162138599,0.027168025006529144,0.35099137416276516,-0.3432964111652358,-0.5183659723107849
-2.080603875229725,-0.261708230633294,1.7400048909774968,1.13694838591215,-0.25856130615636713,1.0259669677827832,-1.5029712350701896,-2.112924402713732,0.9733111943125035,0.3705209335052287,-0.0687977234132921,0.16865210054766602,0.263428842046722,0.7381614592340993,0.2432635872468123,0.004303469285211609,0.7674205667820262,0.13806769522943885,-0.03873126359911104,0.05949607669196023,0.29668303324195544,-0.3324687323720429,-0.4946035043898669
1.445357721725604,2.1278822298185234,0.7937302169552047,0.5217756875541975,-1.3740976001847813,-1.0145568905661129,0.13421525460457398,1.5707212801724355,1.8110204228441027,-0.19831883106389334,0.04927463616241752,0.06628075091975405,-0.06267337553861406,0.17449700590065176,-0.21449978825713728,-0.0403168191312885,-0.06931382415841839,0.03578670792462715,-0.0202594683966571,-0.06204276093300841,-0.28191674256728644,-0.04102319257094748,-0.050773233505407044
-2.445163201311187,0.5236760831325298,1.843263868849547,0.38340952186016464,-1.1563801145203647,-1.0908152478947248,-2.3143885122760066,1.3277850402525022,1.6657398772741132,0.8423298773301187,0.04924417440466189,0.05216059597293223,-0.08060764284219463,0.24963556617617152,-0.19121725102868176,-0.012355043396360746,-0.0035606744440569854,0.041047917934321804,-0.047522240685301115,-0.03559914414765259,-0.35117840228402186,-0.007489071326160453,-0.03887573630661141
1.127661497009236,-0.3077288532830949,1.2224366776764308,0.4845532519048807,-1.2636463660688009,-0.9697303550233423,-1.6097778009790704,1.288552742170169,1.5888961922948992,0.3497205656426627,0.05804201242684327,0.06204883936574767,-0.059181765732080026,0.21339761075647026,-0.2117569323580316,-0.013221415548001311,-0.01803670118021885,0.0394709913304713,-0.03600779411684633,-0.04881346541675893,-0.3313473141574704,-0.024978662951748283,-0.04729835620570218
0.9390462585236736,0.04520548810501255,0.22867503098123876,0.39399535670804303,-1.3620114788372384,-1.1258651906021213,1.9860595804519103,1.020949258630792,1.772444558902976,0.9014719824595454,0.050586640936358146,0.04142229421702978,-0.07558175432407423,0.17270032132051152,-0.19995141633522834,-0.033153549133359814,-0.09102364216623124,0.05021133073077047,-0.007719657806325206,-0.058096286783394645,-0.26624755635746766,-0.039694697619804285,-0.043724904738325174
0.45006997117117753,-0.23183948211211924,-1.0659287797737058,0.5234072265308645,-1.3268415487523106,-1.1975628861029388,-0.16704275107225586,1.2135428206317385,1.6232037316697585,0.24132373883124195,0.050624913327802806,0.02858700245298064,-0.09832453767010102,0.24669101178904054,-0.16972258843831686,-0.0204292097339904,-0.03742560053059475,0.0468014332548262,-0.07332087354590727,-0.0506812062079976,-0.3404683759183038,0.0014694110822272531,-0.015765434774701534
