dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,dim_09,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60
1.7068959261803196,5.787775975842554,0.7023177747326342,1.0034469162331745,-2.514200292922771,-0.5665911910910055,1.237033888190374,-0.17970407899640187,-1.7274384063217,0.6747596747538269,0.43863560167108695,0.2684770126315701,0.024933115372792344,-0.18891338557746437,-0.34048813068997746,-0.06659348583583738,-0.22325128277792425,-0.021643338576824274,-0.09181086716376971,-0.11425541808571377,0.03773612007535336,0.15803638117160299,-0.10850770453444912,-0.2345875936340854,0.2507150166094918,-0.0594166738960102,0.13448056040377177,0.14509509966813527,-0.08951437267378082,-0.35202578736458723,-0.14754030776073168,0.28816398419470035,-0.33305341980124414,0.17199289016958874,0.08053956321807552,-0.13049522220957438,-0.12840785020458362,-0.14589673185015728,0.12216682449407967,0.005755145212777534,-0.33764182404341825,-0.16534701049924885,-0.1684187684196037,0.07606140257453135,-0.16955620802496163,0.35669298942443717,-0.06860459192320131,-0.08494523413250041,-0.10712961749569172,-0.0020119701231700714,0.02378117921903565,-0.17486160202152895,-0.09307822822736483,-0.0987141201793047,0.003417723969006973,-0.11594682046246366,0.01575363543021975,-0.06630127225604088,0.07435560225454146,-0.06785146509227233
1.8465400058746209,0.04446189480265787,0.6312460643851288,0.862275714176917,-2.157826777281938,-0.603035735657569,2.5189191175894403,-0.2384396677029838,-1.7875494739026085,0.7521063485362498,0.5617207589765959,-0.001245530230077084,0.011292156287091966,-0.18621257561633484,-0.3396452252841856,-0.12557056787501622,-0.21625369052917684,0.046563644670207946,-0.09316070348619132,-0.0648107850990298,-0.03342671471413318,0.14814628936281882,-0.05114329984736889,-0.2010283495247581,0.26357649406809824,-0.0224104888056341,0.19254486822552436,0.25234937489048836,0.037448406273445096,-0.25475544183228205,-0.25695399176120726,0.2378656424718747,-0.29269193060666465,0.08966526608580425,0.16082111239233945,-0.1884054361165001,-0.1042841193526205,-0.14578812994793405,0.187962078168158,0.030764286958119502,-0.14902641304707462,-0.28341335350636365,-0.10998058182604795,0.12807317253511408,-0.14406715173313137,0.3371490982034093,0.05999413443502891,-0.1338592107895038,-0.013070261731104448,-0.11479578519062812,-0.0700765490101974,0.03335373529932613,-0.10304342737920626,-0.15350589973940432,0.04550872846478325,-0.1300707276708877,0.02222521419429576,-0.14144603870714803,0.0709154571502772,-0.030869180791907237
0.8054737275082828,-1.6786687660903963,0.7643151049888228,1.2115809040127987,-2.462823401167431,-0.5005750591210442,-0.6599925607758677,-0.1781662270970219,-1.688474226306617,0.599598672479217,0.3940526254812007,-0.5750048532701463,-0.026888451902083846,-0.11332335136217445,-0.33951210629313616,-0.31872685765380104,-0.21783944767302632,0.041201751665432024,0.0045109682429861145,-0.049660437299636845,-0.1329922954248267,0.16870089964380777,-0.02330921146576947,-0.1980261914731104,0.230352705904118,-0.04123649244647555,0.15447809290737863,0.29749626344704255,0.13719927392798317,-0.26710200520355304,-0.22327043024698118,0.2974109636315281,-0.23972442139812083,0.11667752343027255,0.24405077901985575,-0.1682206908206047,-0.11236103573777519,-0.1041983762625347,0.13894034045895914,-0.0006988265332743488,-0.3065958646368995,-0.2142496806475381,-0.17291439303630737,0.17838878037820047,-0.146980759109323,0.3299221545364953,-0.04883184199733898,-0.1932456918200169,-0.07084859724189957,-0.05306297058873584,0.04896814918957321,-0.10894193657557515,-0.07135526691951694,-0.1117935505316621,0.03274150863119367,-0.13432926157132413,0.05958176122353319,-0.1509580292006789,0.09432467241438064,-0.0721721494014989
0.815662559986361,-0.702415754463883,0.753729030066134,1.034550761100298,0.4077511244508989,-0.49737854297299927,0.34273167523670084,-0.19469206672890035,-1.7486460024059316,0.5314021318811216,0.4144159245480188,1.0531420216970746,0.018794740249961542,-0.11507364202558784,-0.23994243186693348,-0.024051431431862696,-0.21139836634696066,0.05288102174864667,-0.15579008638607109,-0.040158587095772365,0.016224636117668164,0.05848306283019741,-0.1376612032613634,-0.22080853490720864,0.2078899344605375,-0.09057098486842657,0.1913871682631273,0.3345954234291102,0.05207642895182112,-0.07311360892487606,-0.19702899394672382,0.22962390243188385,-0.29400464046162317,0.002735688294478525,0.10811661955311828,-0.10552120884403525,-0.004923269607417555,-0.10822887740729797,0.22898052417673834,-0.04879438169817066,-0.1513140980314884,-0.32156876659123323,-0.14430028344760953,0.12659738646261903,-0.1031084343540008,0.2629867294404864,-0.046036066928924944,-0.13416481307337075,-0.1651425201814652,-0.045424256395512244,-0.02021114421141173,0.06185809868392915,-0.20583688546815027,-0.0882641048009358,0.09359549125324745,-0.08221889092261929,0.02635028899090544,-0.17225706604906088,0.12730161548365743,-0.06785509752802363
-0.5026118777191888,-0.44897155662485333,0.7545973227109387,1.128657287703451,-1.2820634645734363,-0.4925910772735924,-1.030649115327199,-0.21088560933473538,-1.754177990598582,0.5755715313366455,0.4601052037195829,0.2693827511650214,-0.013491741898821588,-0.054301752853700896,-0.233111527488085,-0.21977333409129743,-0.21138858927366627,0.039316749908497775,-0.07661412993610776,-0.04656966791823055,-0.036481462022487074,0.11576886690476824,-0.09834112970184705,-0.18255407181035216,0.18848273347969963,-0.08958014288743778,0.21777678329752762,0.3250557992826705,0.10091618158143043,-0.1462998578926139,-0.18763633183037134,0.210658788341582,-0.3303593067044664,0.04521913987825305,0.11491085864099586,-0.05731986623643226,0.002590892781094596,-0.0731899513201617,0.18297507130384785,-0.0621064883164001,-0.2660599703577323,-0.2509075373126758,-0.15946993638945256,0.06478146116519207,-0.10563134186965464,0.294541870616334,-0.10980625532835361,-0.12289319850634045,-0.1597869987886875,0.010520535751829822,-0.05221499471766271,-0.019151929893603883,-0.1804019820332529,-0.07357836842315424,0.08667727353065154,-0.09119725750464808,-0.005105265937021951,-0.052756388217986304,0.10487863046948975,-0.05800838208590949
3.3206722006937004,1.8394582592767315,0.7142883681775265,1.1731949580041574,-0.6309693287980136,-0.516412615760907,-0.5222166836702551,-0.21934638221177302,-1.681328182029252,0.607229803733566,0.4939171268870335,-0.4873159179746539,0.04718694121803696,-0.11666735035691239,-0.25973867905193426,0.01837895451184536,-0.21275813825885653,0.0001046024743460057,-0.12447331242349685,-0.10984061390249264,0.06974699249137899,0.11693013393849658,-0.16782861907270322,-0.23890962088924622,0.19090061296918057,-0.1332182892539052,0.18190740064095984,0.24904996762626203,-0.06092963264944689,-0.2850168013651009,-0.10251010701527578,0.28545150196230495,-0.34059504112751504,0.05402273917623321,0.05569195286984348,-0.02779358531325518,-0.03204682281830952,-0.09930179211446255,0.2282556516257954,0.0007923283908455791,-0.3009680840703316,-0.22209799190404023,-0.18791091612623548,0.07231160832117842,-0.1645734715797342,0.3671375682134551,-0.09228152319455167,-0.07854553903358408,-0.2353043061461121,0.08599521318818518,-0.02912164400193428,-0.12892965503084303,-0.16993433971588923,-0.07420322581865749,0.11587936607715872,-0.029434269218855606,0.05980830720761982,-0.06580934577770774,0.07465299359055678,-0.103499151169555
1.1892239574196541,1.9723727878441462,0.7508103079873818,1.1733912700957483,-2.056035962371123,-0.5022196316004924,-0.37208431802923847,-0.1869582378781197,-1.704211084286248,0.5916372817438066,0.4349870920375995,0.5906242314395229,0.02543739806176504,-0.13612438406171634,-0.3007108381202127,-0.08455819288441321,-0.22588073170416417,-0.004105470473027992,-0.04355973331276692,-0.07319044631813493,0.0028324913349728857,0.093122258670639,-0.10643755012028937,-0.24396762996094187,0.2695307832647317,-0.048713215999588166,0.13883060109542827,0.2696739157628581,0.013275012199793039,-0.3114432007732872,-0.17941886746985847,0.30789165076265435,-0.3190849792637812,0.13935670032489275,0.19019973664148107,-0.12057326543951842,-0.10767053940318527,-0.0749539367837202,0.10105868436208208,0.06617045728553184,-0.381296023746576,-0.2567680569410412,-0.1825970788414793,0.14644669902930535,-0.16640695251106194,0.3404807444738392,-0.08566988246128972,-0.12158025021268065,-0.11958910555498312,0.05716303100658228,-0.00015082247065394214,-0.11121791074010516,-0.07822146424598134,-0.03598027090666199,0.03187637597076237,-0.10091606776594345,0.05766666033402648,-0.1667981429288694,0.05353049693548827,-0.18781907348357166
1.76631125169826,1.9989794166221666,0.6771721801619625,1.2158884379914288,0.6216752178844693,-0.46308725966427566,-1.8279163240776142,-0.29923810325538286,-1.655547660055051,0.5230605152420444,0.7124693080626926,0.35914775769804447,0.005179767452596226,-0.06227104470233402,-0.20537775129522914,-0.05666866138321107,-0.21940689552634357,0.01714991304294389,-0.13510299067797465,-0.040521802536722745,0.05543202570586009,0.021517919504365872,-0.15112019155682307,-0.2588535728522527,0.19824297701734467,-0.1200136925897217,0.17299453243414037,0.3439783034743205,0.028410117183947807,-0.15265592141536788,-0.16499258706878256,0.23699040747470743,-0.29883958604790906,0.04186470790980511,0.11160940542598016,-0.05421073275324807,0.029399923701078367,-0.12275157191876526,0.170940598133334,-0.0009558883922240026,-0.31439256102998114,-0.20807222273524037,-0.16825840395435615,0.11137329238942498,-0.14764218693209957,0.2812504496112034,-0.1621307302780539,-0.10740990355735733,-0.19928551314202803,0.05443585974605329,0.011141031694368655,-0.06088707658868464,-0.17711569890123352,-0.03444114784647952,0.11977835565672833,-0.040804005013719453,0.08871195452987475,-0.045662727439923126,0.03928921964615255,-0.1286826053093352
2.46459108110031,0.05623361824589559,0.5950370538001248,1.094791229183286,3.0423057373695483,-0.5227319838574668,-0.01579621123653236,-0.47225337468633694,-1.6356795820063128,0.5749786505141498,0.7228893047165036,0.6917589076929307,0.02833461453463508,-0.09890978982441592,-0.19657337325984187,0.0721134674128268,-0.2241781943956196,-0.004577556097824918,-0.17735069982119359,-0.008168048297644316,0.056085409070785505,-0.04088420248746122,-0.15324450381195784,-0.26207419261398274,0.23307303369527932,-0.06276834578158688,0.18888250560917752,0.3940241935458162,0.07719745117102847,-0.04511700791170124,-0.21188515065382885,0.2124081756283152,-0.2962524100281455,0.025045400670683914,0.15941480921507042,-0.07526770391563971,0.022469020816471525,-0.09452612481856351,0.1654743795307556,0.01648042459947848,-0.21173424861897588,-0.29245403551459226,-0.1886526145750117,0.22421220748415596,-0.12375338571603713,0.2535825213600159,-0.07717517297592828,-0.09858398480753583,-0.11008254342098217,-0.054208091383170495,-0.02905734359376593,-0.05920442172689133,-0.1670777813991277,-0.10005306950347734,0.14197546889738258,0.02052610195069967,0.01827660197272063,-0.07439535875550292,0.13354572436181172,-0.062384360789141856
2.2517537506999292,0.32069380832041233,0.7276756067640119,0.9462303643273178,-0.9058998470958057,-0.5305012966796753,1.9155590676971834,-0.19296376842944032,-1.8745502291558387,0.7047306989756424,0.3702184228853218,1.1289436283200973,0.012200070771191437,-0.1293097149126108,-0.26870646956818617,-0.02792130435678432,-0.23466313422218882,0.030607917477832477,-0.152111298468186,-0.08754143010515952,0.09870291227941375,0.12996079817565442,-0.14674073518604194,-0.22313995855638386,0.1904857286113106,-0.11181254880127886,0.2043743122758117,0.2587784743565965,-0.08449768347194825,-0.17144000356108668,-0.0987333814247165,0.2614080484978667,-0.362669918153935,0.03738764807910853,0.024833797537089603,-0.0793532340991671,-0.021184549927060366,-0.154694378132541,0.2483132595878479,-0.08268978208030771,-0.18677766665431333,-0.22166935692221418,-0.09262320036750317,0.08136709972445556,-0.18164417482981912,0.3407016021466789,-0.026730477634492163,-0.07259732349491405,-0.18816662225642608,0.03292390487091388,-0.07238969885523762,-0.04311251166102151,-0.1912020287683204,-0.14778742036039197,0.08766299381549497,-0.06250216071699781,0.06549899285968819,-0.20660700639558127,0.134166306050435,-0.030189955907355577
-0.23738451327855126,0.3158471798948715,0.5877495297209889,1.0684930301428215,-0.7683387068568442,-0.5342033469552779,1.0951215340186145,-0.38019541124069756,-1.8397553846692698,0.6332010563704618,0.818007291660902,1.6529054805454235,0.014536268565682929,-0.14157981574455156,-0.2843157504477075,-0.05937768695819789,-0.22536341503159968,0.035714318664291186,-0.1553643697890673,-0.07344560636763138,0.04170123718296563,0.10525153942312943,-0.1259966655667344,-0.23290381561499246,0.20892356331358902,-0.08405896708632382,0.19649358037199102,0.330889740031729,-0.028279729965861804,-0.1883470319760431,-0.17850700955861382,0.25440565864270326,-0.3416896367533998,0.043607155777903917,0.09595287809627671,-0.10155436368605623,0.004046100044844542,-0.16402544886457954,0.22701763030860828,-0.07310626950579717,-0.20080998139598957,-0.21180586459931475,-0.12820754848953198,0.11404613118061951,-0.1775893735847879,0.3254825801035018,-0.022390729719249432,-0.07044814969928301,-0.1916751356638349,-0.03245424340979439,-0.040011353052766194,-0.05461090572297428,-0.15180837349020138,-0.15633352080628266,0.1403411752881661,0.029810917150328818,0.08418946600856109,-0.08902363598671559,0.038313477588046034,-0.055105506706475474
-3.685766487653599,-0.8743034164845659,0.7709572550626507,1.0845970914037528,-1.0917806291143988,-0.505069525836536,-0.22061904517742964,-0.1885744780161722,-1.730999429888539,0.6528790474131907,0.33144354722435526,-0.33599597800506703,-0.02513480477067355,-0.045287988660813315,-0.26598326684866946,-0.2830516851158531,-0.22238035154568608,0.04243375362142107,-0.06555006369164673,-0.06337590032742381,-0.07903887674257008,0.13543500859507118,-0.0833862886470147,-0.19156037463480807,0.14808751123451064,-0.12306076998803686,0.20165800122658548,0.32806970763519905,0.10868923201335276,-0.15965763702134428,-0.1893277605568342,0.25409164482670404,-0.3096935328529985,0.05875957194006454,0.13012304462987745,-0.07610930551269061,-0.01727730107989632,-0.06081742795586183,0.1973029221744114,-0.03032343032776577,-0.2613346115772631,-0.22833327098604128,-0.1476279328837789,0.08478589516956933,-0.14076246702867612,0.33868292592722204,-0.11280897086596599,-0.13473777682626736,-0.15766281788685288,0.01970275707761837,-0.005302708866264467,-0.0029390556113205873,-0.14687337540140194,-0.038730821298220114,0.0954765861869694,-0.023324945839454735,0.006416758383944246,-0.053493548841127975,0.06761992390110214,-0.16026423624055283
3.4821486385017666,-3.259314948507058,0.7791077038507227,0.9261427425584348,-0.6358267253006232,-0.5578997262648303,2.0092596566817376,-0.20502953335483434,-1.846339759577474,0.7679771103074197,0.07582046638486309,-1.5281227869061023,0.003760545116406444,-0.14240694121779068,-0.2894764525463519,-0.08495315346366303,-0.24972733979580436,0.040861170949434214,-0.136194523638688,-0.044407109122766734,0.03199764574078602,0.15694430267736273,-0.08133740941733429,-0.18846930440291695,0.19134275058116587,-0.10786538350509826,0.2453980772904126,0.3001703394020325,0.04042648106379535,-0.18845401453795801,-0.17043160964788778,0.25487713756872615,-0.3169433861175213,-0.018626448425746123,0.10656707409272544,-0.13324470006799505,0.0008913418033258888,-0.09716893390423592,0.26904746720067707,-0.05655441455000697,-0.07608888337701661,-0.26699161406782107,-0.10623482081467402,0.2065636058244852,-0.21788509231276426,0.34646191539608784,-0.030262499628124755,-0.06684617488647777,-0.08114766449090655,-0.06946580883972724,-0.054830982832318964,-0.17705463278758016,-0.1197936916870199,-0.2956706969769486,0.12839114126446133,0.013860826762270365,0.02372487412102261,-0.2325469567551493,0.05087378405234161,0.10421914422231363
